Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,5,1.0,-8.674546474102574,8061.692307692308,157687787.84615386,12557.379816114262,4560.0,-867.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-139589104.72444445,"[-32576244.6, -92492108.1, -133575195.5, -294888675.2, -144413300.2222222]","[-32576244.6, -92492108.1, -133575195.5, -294888675.2, -144413300.2222222]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 4150.0, 21272.0, 5279.0, 7451.0, 963.0, 4456.0, 39479.0, 3440.0, 7105.0, 2957.0, 845.0, 39479.0]",0:00:00.002000
1,maxwell,CART,grid search,KFold,5,0.4367503935300382,-1.4031389793264601,4188.538461538461,39169347.16797721,6258.541936264165,2947.644444444444,-140.0,"{'model__max_depth': 1, 'model__max_features': None}",-106807193.97575608,"[-86640570.87847221, -45669805.452216074, -125549261.97777776, -222941331.93811983, -53234999.63219452]","[-86640570.87847221, -45669805.452216074, -125549261.97777776, -222941331.93811983, -53234999.63219452]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[6187.644444444444, 6187.644444444444, 33988.0, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444]",0:00:00.280511
1,maxwell,CART,grid search,RepeatedKFold,5,1.0,-0.7432515058302323,4662.923076923077,28413680.615384616,5330.448444116556,5244.0,-74.0,"{'model__max_depth': None, 'model__max_features': 0.7}",-130483465.99111113,"[-42218129.4, -41031858.7, -144764823.9, -499080003.6, -101000393.0]","[-100415150.6, -19816118.3, -380025956.1, -60700991.9, -94979101.66666667, -55634600.4, -333593835.3, -67538272.1, -23178046.5, -97624564.44444445, -205986640.4, -92892813.5, -6059628.7, -409148081.4, -9658188.555555556]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 18500.0, 21272.0, 4456.0, 7451.0, 2565.0, 4456.0, 4224.0, 1520.0, 10000.0, 1100.0, 900.0, 4224.0]",0:00:00.430818
1,maxwell,CART,grid search,HoldOut,5,0.9639694431233904,-0.0941826919677542,3682.182692307693,17834350.029513888,4223.073528783732,3436.5,-9.0,"{'model__max_depth': 5, 'model__max_features': 0.7}",-96907284.76386571,"[-17216358.473632652, -48402371.304620184, -137339005.74930555, -342708095.2520686, -56999333.77820294]",[-96907284.76386571],"[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2646.0416666666665, 7013.75, 21272.0, 6262.5, 6262.5, 2646.0416666666665, 6262.5, 4224.0, 2646.0416666666665, 7013.75, 2646.0416666666665, 2646.0416666666665, 4224.0]",0:00:00.058883
1,maxwell,CART,grid search,RepeatedHoldOut,5,0.9999397561491258,-0.5975839987949398,4342.461538461538,26039410.46153846,5102.882563957205,5244.0,-60.0,"{'model__max_depth': 10, 'model__max_features': 0.3}",-133958228.16,"[-56174571.9, -32746516.4, -119103567.4, -411303675.4111111, -128788109.77777778]","[-126337262.4, -65945092.3, -35755954.6, -52605885.2, -389146946.3]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 845.0, 21272.0, 4456.0, 5279.0, 2957.0, 4456.0, 11023.0, 4224.0, 10000.0, 1100.0, 2330.0, 1798.0]",0:00:00.174075
1,maxwell,CART,grid search,Bootstrap,5,0.4367503935300382,-1.4031389793264601,4188.538461538461,39169347.16797721,6258.541936264165,2947.644444444444,-140.0,"{'model__max_depth': 1, 'model__max_features': None}",-154159280.44072723,"[-86640570.87847221, -45669805.452216074, -125549261.97777776, -222941331.93811983, -53234999.63219452]","[-21037964.521455575, -252945110.61501652, -40439177.93631262, -72501714.27283515, -71571833.93842755, -260538059.95931897, -179810061.3673716, -102403440.16036281, -104871510.0694173, -42263755.52375304, -40689553.64742477, -141684859.6335803, -58895430.347235344, -76316770.22312398, -123060766.44408362, -468366484.6531191, -266594086.96907705, -129707322.71216401, -73041542.08474945, -216170432.18930787, -130818942.12919952, -177792854.66444334, -55899111.51629936, -49547859.38778351, -320388127.4421769, -188606116.18587106, -83273714.15909033, -247652801.32102144, -174813310.60896337, -83062278.09830993, -278403897.7876037, -157962856.97519884, -141581876.94681755, -281262946.1705145, -164088634.4264656, -399151320.54115224, -62701661.44305908, -234349608.54942602, -70179136.45676692, -19589286.576266058, -84664719.06502837, -287507164.4640269, -61223164.662013404, -52383380.04675772, -165741680.6862239, -345688647.5592593, -191457158.38235295, -150940965.7476671, -156390956.01725557, -79679216.3616424]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[6187.644444444444, 6187.644444444444, 33988.0, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444, 6187.644444444444]",0:00:01.367945
0,maxwell,CART,random search,,5,1.0,-8.674546474102574,8061.692307692308,157687787.84615386,12557.379816114262,4560.0,-867.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-139589104.72444445,"[-32576244.6, -92492108.1, -133575195.5, -294888675.2, -144413300.2222222]","[-32576244.6, -92492108.1, -133575195.5, -294888675.2, -144413300.2222222]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 4150.0, 21272.0, 5279.0, 7451.0, 963.0, 4456.0, 39479.0, 3440.0, 7105.0, 2957.0, 845.0, 39479.0]",0:00:00.002004
1,maxwell,CART,random search,KFold,5,0.9446782008063062,-0.43921437682852416,3813.9946581196587,23458105.444629926,4843.356836392496,3096.0,-44.0,"{'model__max_depth': 4, 'model__max_features': 0.7185299851677596}",-119520233.02861612,"[-12629713.417567901, -37988365.933883965, -133789384.9875, -357256118.9797623, -55937581.824366495]","[-12629713.417567901, -37988365.933883965, -133789384.9875, -357256118.9797623, -55937581.824366495]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[3550.15625, 9566.777777777777, 21272.0, 3550.15625, 3550.15625, 3550.15625, 3550.15625, 4224.0, 3550.15625, 9566.777777777777, 3550.15625, 3550.15625, 4224.0]",0:00:00.181981
1,maxwell,CART,random search,RepeatedKFold,5,1.0,-0.7432515058302323,4662.923076923077,28413680.615384616,5330.448444116556,5244.0,-74.0,"{'model__max_depth': 29, 'model__max_features': 0.7177951105625409}",-130483465.99111113,"[-42218129.4, -41031858.7, -144764823.9, -499080003.6, -101000393.0]","[-100415150.6, -19816118.3, -380025956.1, -60700991.9, -94979101.66666667, -55634600.4, -333593835.3, -67538272.1, -23178046.5, -97624564.44444445, -205986640.4, -92892813.5, -6059628.7, -409148081.4, -9658188.555555556]","[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 18500.0, 21272.0, 4456.0, 7451.0, 2565.0, 4456.0, 4224.0, 1520.0, 10000.0, 1100.0, 900.0, 4224.0]",0:00:00.485697
1,maxwell,CART,random search,HoldOut,5,1.0,-0.7432515058302323,4662.923076923077,28413680.615384616,5330.448444116556,5244.0,-74.0,"{'model__max_depth': 29, 'model__max_features': 0.7177951105625409}",-100415150.6,"[-42218129.4, -41031858.7, -144764823.9, -499080003.6, -101000393.0]",[-100415150.6],"[4557.0, 8710.0, 15052.0, 2826.0, 14000.0, 5787.0, 9700.0, 11039.0, 1981.0, 3240.0, 7184.0, 4047.0, 7320.0]","[2957.0, 18500.0, 21272.0, 4456.0, 7451.0, 2565.0, 4456.0, 4224.0, 1520.0, 10000.0, 1100.0, 900.0, 4224.0]",0:00:00.069163
