Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,5,1.0,0.03084710534445756,4646.615384615385,39756693.692307696,6305.290928443167,3355.0,3.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-82484286.27555557,"[-19213762.5, -89812430.1, -95984364.5, -34247617.5, -173163256.7777778]","[-19213762.5, -89812430.1, -95984364.5, -34247617.5, -173163256.7777778]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[2565.0, 1745.0, 6816.0, 1755.0, 963.0, 3240.0, 2330.0, 4150.0, 5787.0, 5279.0, 2565.0, 9369.0, 13700.0]",0:00:00.002991
1,maxwell,CART,grid search,KFold,5,0.7209987583340673,0.1761648496629511,3910.948958935801,33795453.64361462,5813.385729814823,2991.8214285714284,18.0,"{'model__max_depth': 2, 'model__max_features': None}",-59637152.18304434,"[-24123679.534104936, -24876207.940058984, -79740691.83326109, -27364473.74282361, -142080707.86497304]","[-24123679.534104936, -24876207.940058984, -79740691.83326109, -27364473.74282361, -142080707.86497304]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 10356.421052631578, 4224.821428571428, 4224.821428571428, 10356.421052631578]",0:00:00.305444
1,maxwell,CART,grid search,RepeatedKFold,5,0.7209987583340673,0.1761648496629511,3910.948958935801,33795453.64361462,5813.385729814823,2991.8214285714284,18.0,"{'model__max_depth': 2, 'model__max_features': None}",-99201363.19125612,"[-24123679.534104936, -24876207.940058984, -79740691.83326109, -27364473.74282361, -142080707.86497304]","[-14439429.10606282, -84766030.41944855, -26856615.382653065, -132268916.17804082, -110309426.21709496, -14682316.84, -272973624.2735692, -104023682.04236111, -88550389.236125, -15339997.118055552, -17987392.467887186, -139477170.57797733, -376899091.0839317, -19294198.49719388, -70152168.42844078]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 10356.421052631578, 4224.821428571428, 4224.821428571428, 10356.421052631578]",0:00:00.454415
1,maxwell,CART,grid search,HoldOut,5,0.9756914887677108,0.2663733401366395,3505.9262820512818,30094911.2998985,5485.882909787494,1628.666666666666,27.0,"{'model__max_depth': 5, 'model__max_features': 0.7}",-5881748.459750568,"[-8305503.697845806, -9099239.881444445, -98366640.46736112, -26878768.440419506, -182934801.88185182]",[-5881748.459750568],"[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[3760.4166666666665, 2175.2, 6043.125, 2175.2, 2175.2, 7819.2, 3760.4166666666665, 10271.333333333334, 2175.2, 5279.0, 3760.4166666666665, 2175.2, 10271.333333333334]",0:00:00.054430
1,maxwell,CART,grid search,RepeatedHoldOut,5,0.7209987583340673,0.1761648496629511,3910.948958935801,33795453.64361462,5813.385729814823,2991.8214285714284,18.0,"{'model__max_depth': 2, 'model__max_features': None}",-19832617.903251555,"[-24123679.534104936, -24876207.940058984, -79740691.83326109, -27364473.74282361, -142080707.86497304]","[-14439429.10606282, -14682316.84, -17987392.46788718, -14991413.45070222, -37062537.65160556]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 10356.421052631578, 4224.821428571428, 4224.821428571428, 10356.421052631578]",0:00:00.175925
1,maxwell,CART,grid search,Bootstrap,5,0.5956161044685798,-0.006370756118311505,5228.973813420622,41283448.78556256,6425.2197460913785,4722.553191489362,-1.0,"{'model__max_depth': 1, 'model__max_features': 0.7}",-129560169.753923,"[-28008684.787289996, -40779299.039898895, -92991943.67839333, -47732458.88802045, -236429387.399737]","[-255384826.95965344, -122729114.04606158, -129916271.76816106, -168435681.80952382, -100669166.47862008, -38465592.02360696, -35882533.31442187, -102781099.24690658, -118780094.37774691, -73417735.50954576, -39635231.93304977, -70706477.01934007, -47750580.169727735, -252879505.21540418, -128110293.84439832, -19784291.784890685, -87393206.22042802, -65775166.21425045, -146914225.44601178, -22911304.692855846, -69104856.83363263, -223850102.4912131, -204844054.65801018, -58479452.31870316, -117826806.8510764, -127374237.26315789, -329065156.9510782, -90928472.00545613, -337343454.4169444, -273777128.0972222, -71083387.11038493, -159256129.5757146, -80731635.48622264, -178610178.58595452, -88994911.95445062, -16656014.049801962, -256986112.01312593, -272578232.3552632, -57566132.77693209, -297256921.97329307, -49057330.71666667, -100385516.33437374, -89573631.85136437, -92518084.60566264, -29663881.344381683, -227388356.4758714, -47218040.952298105, -201241887.10943127, -50783613.19561686, -266559621.76680303]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362, 6703.553191489362]",0:00:01.444919
0,maxwell,CART,random search,,5,1.0,0.03084710534445756,4646.615384615385,39756693.692307696,6305.290928443167,3355.0,3.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-82484286.27555557,"[-19213762.5, -89812430.1, -95984364.5, -34247617.5, -173163256.7777778]","[-19213762.5, -89812430.1, -95984364.5, -34247617.5, -173163256.7777778]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[2565.0, 1745.0, 6816.0, 1755.0, 963.0, 3240.0, 2330.0, 4150.0, 5787.0, 5279.0, 2565.0, 9369.0, 13700.0]",0:00:00.001996
1,maxwell,CART,random search,KFold,5,0.7209987583340673,0.1761648496629511,3910.948958935801,33795453.64361462,5813.385729814823,2991.8214285714284,18.0,"{'model__max_depth': 2, 'model__max_features': 0.7789631185585097}",-57138464.870623365,"[-24123679.534104936, -12382771.377954144, -79740691.83326109, -27364473.74282361, -142080707.86497304]","[-24123679.534104936, -12382771.377954144, -79740691.83326109, -27364473.74282361, -142080707.86497304]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 4224.821428571428, 10356.421052631578, 4224.821428571428, 4224.821428571428, 10356.421052631578]",0:00:00.182698
1,maxwell,CART,random search,RepeatedKFold,5,0.7107822879871826,0.2889758351528766,3799.7476505395057,29167709.332079135,5400.713779870132,3005.3529411764703,28.999999999999996,"{'model__max_depth': 2, 'model__max_features': 0.57660516520127}",-101959009.49545337,"[-31727143.501975268, -9005773.55770446, -83750971.60851419, -27364473.74282361, -205585906.70951945]","[-13088542.166639008, -90242554.55300567, -20695974.54027778, -132268916.17804082, -110309426.21709496, -13965331.834458914, -272973624.2735692, -140627871.83472222, -101828576.63839026, -20168287.77808957, -8856043.461720878, -133710140.22963138, -367538995.1981225, -20077806.13832653, -83033051.38971072]","[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[4986.35294117647, 4986.35294117647, 4986.35294117647, 4986.35294117647, 4986.35294117647, 11194.692307692309, 4986.35294117647, 11194.692307692309, 4986.35294117647, 4986.35294117647, 4986.35294117647, 4986.35294117647, 11194.692307692309]",0:00:00.576408
1,maxwell,CART,random search,HoldOut,5,0.9529560429924988,0.3198568286891367,3193.619658119658,27900905.91261292,5282.13081176649,1806.8636363636365,32.0,"{'model__max_depth': 4, 'model__max_features': 0.7185299851677596}",-4796095.165345678,"[-13365357.30603781, -11496470.588888887, -120146477.53923611, -37574008.135000005, -185663430.18930042]",[-4796095.165345678],"[18500.0, 5100.0, 4557.0, 845.0, 900.0, 8710.0, 4047.0, 11900.0, 4300.0, 10447.0, 1981.0, 1233.0, 21272.0]","[3039.8636363636365, 3039.8636363636365, 6385.555555555556, 3039.8636363636365, 3039.8636363636365, 7056.0, 3039.8636363636365, 11466.5, 3039.8636363636365, 9639.5, 3039.8636363636365, 3039.8636363636365, 11466.5]",0:00:00.061474
