Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,3,1.0,-0.5272953403783041,10746.692307692309,408897413.15384614,20221.211960558798,5204.0,-53.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-68985076.02083333,"[-48311458.0, -57249438.875, -101394331.1875]","[-48311458.0, -57249438.875, -101394331.1875]","[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6816.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5100.0, 3600.0, 3600.0, 11039.0]",0:00:00.003001
1,maxwell,CART,grid search,KFold,3,0.5305648332875907,-0.2899635013886406,10535.205917159761,345357394.10430133,18583.79385659186,5443.799999999999,-28.999999999999996,"{'model__max_depth': 2, 'model__max_features': 0.3}",-48671802.75961601,"[-34709802.365232386, -26868961.148858685, -84436644.76475695]","[-34709802.365232386, -26868961.148858685, -84436644.76475695]","[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[10811.538461538461, 8256.2, 39479.0, 8256.2, 10811.538461538461, 2758.35, 10811.538461538461, 2758.35, 8256.2, 10811.538461538461, 2758.35, 2758.35, 8256.2]",0:00:02.110744
1,maxwell,CART,grid search,RepeatedKFold,3,0.30958195874886285,-0.10871639971416047,8770.07525083612,296832744.64261305,17228.8346861479,3378.978260869565,-11.0,"{'model__max_depth': 1, 'model__max_features': None}",-68534962.66818199,"[-84117614.42492501, -75723267.33419421, -106593331.40634757]","[-34430716.97642862, -81485164.40625, -40598412.44338152, -66706051.319786005, -100127518.42796761, -29064780.48828125, -47873342.46523889, -60810927.35446806, -155717750.13183594]","[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565]",0:00:00.303760
1,maxwell,CART,grid search,HoldOut,3,0.19619615605459917,-0.15377229405676007,10049.357142857143,308895400.86695445,17575.420361031323,5908.428571428572,-15.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-15873103.254595336,"[-69486031.28839193, -24134729.15960744, -66819653.8038903]",[-15873103.254595336],"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[12859.214285714286, 5114.571428571428, 12859.214285714286, 5114.571428571428, 12859.214285714286, 5114.571428571428, 12859.214285714286, 5114.571428571428, 5114.571428571428, 12859.214285714286, 5114.571428571428, 5114.571428571428, 5114.571428571428]",0:00:00.055110
1,maxwell,CART,grid search,RepeatedHoldOut,3,0.9534401550098767,-0.5077016837129031,10798.075874125874,403651672.32501435,20091.084398932137,4250.4,-51.0,"{'model__max_depth': 5, 'model__max_features': None}",-20966436.09116037,"[-47933501.112745106, -46366735.212266155, -98842941.07819444]","[-16850262.806634527, -22734641.6193787, -23314403.847467877]","[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[7076.4, 7691.3, 39479.0, 796.0, 7076.4, 1478.3636363636363, 14000.0, 5515.25, 796.0, 7076.4, 5515.25, 5515.25, 7691.3]",0:00:00.116519
1,maxwell,CART,grid search,Bootstrap,3,0.30958195874886285,-0.10871639971416047,8770.07525083612,296832744.64261305,17228.8346861479,3378.978260869565,-11.0,"{'model__max_depth': 1, 'model__max_features': 0.7}",-62299726.68719405,"[-84117614.42492501, -24134729.15960744, -106593331.40634757]","[-88763482.58552152, -37324968.565744326, -46977431.38401518, -88798763.49348958, -63445276.18353895, -113322931.60638034, -93553182.36123455, -65755708.03433642, -19705577.205308028, -15610296.000579653, -70512164.09447041, -105722435.76540424, -87135187.62649219, -91884304.09965558, -105444892.85745136, -56255146.431223236, -30613258.684779514, -142787807.6561307, -31009850.966911763, -32193004.88538584, -22607559.14285714, -93916591.13888603, -24463680.649700176, -40188465.875817, -77381509.62888889, -107649680.9609375, -149165723.88345683, -130661118.63293886, -90605453.71837333, -143875125.3461289, -58482302.83635273, -30089240.07417253, -73935946.12977216, -102362795.4659091, -45855390.661840476, -135334356.87129208, -56207587.551078655, -88082656.40456466, -77614025.2386449, -79830886.76654175, -32223495.37522528, -36900936.32215294, -79928326.60495964, -103935812.32151246, -66007936.80322706, -39029005.79869126, -93262700.57788524, -56428744.96451455, -81853637.91347311, -72634234.2354459]","[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565, 6204.978260869565]",0:00:01.344366
0,maxwell,CART,random search,,3,1.0,-0.5272953403783041,10746.692307692309,408897413.15384614,20221.211960558798,5204.0,-53.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-68985076.02083333,"[-48311458.0, -57249438.875, -101394331.1875]","[-48311458.0, -57249438.875, -101394331.1875]","[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[6816.0, 3850.0, 39479.0, 796.0, 9700.0, 900.0, 14000.0, 5787.0, 796.0, 5100.0, 3600.0, 3600.0, 11039.0]",0:00:00.001999
1,maxwell,CART,random search,KFold,3,0.5305648332875907,-0.2899635013886406,10535.205917159761,345357394.10430133,18583.79385659186,5443.799999999999,-28.999999999999996,"{'model__max_depth': 2, 'model__max_features': 0.42727747704497043}",-48671802.75961601,"[-34709802.365232386, -26868961.148858685, -84436644.76475695]","[-34709802.365232386, -26868961.148858685, -84436644.76475695]","[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[10811.538461538461, 8256.2, 39479.0, 8256.2, 10811.538461538461, 2758.35, 10811.538461538461, 2758.35, 8256.2, 10811.538461538461, 2758.35, 2758.35, 8256.2]",0:00:00.182938
1,maxwell,CART,random search,RepeatedKFold,3,0.5294265167438293,-0.17413387048909446,9595.747252747253,314346734.1558085,17729.826117472458,6198.071428571429,-17.0,"{'model__max_depth': 2, 'model__max_features': 0.7789631185585097}",-65212539.591377035,"[-46992355.36111112, -63304508.7528125, -84925829.09279889]","[-20431665.66017607, -82301361.46361111, -112865027.69508219, -31016172.121823877, -99339555.71433002, -29519277.295005202, -28161398.90984735, -59327471.64730361, -123950925.81521383]","[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[10818.07142857143, 4186.75, 10818.07142857143, 4186.75, 10818.07142857143, 4186.75, 10818.07142857143, 4186.75, 4186.75, 10818.07142857143, 4186.75, 4186.75, 4186.75]",0:00:00.291330
1,maxwell,CART,random search,HoldOut,3,1.0,-0.2051525780111132,10110.153846153846,322651263.6923077,17962.496031796574,3105.0,-21.0,"{'model__max_depth': 26, 'model__max_features': 0.40919616423534183}",-16096419.3,"[-133193289.64705883, -21319390.9375, -107228206.875]",[-16096419.3],"[4456.0, 13700.0, 7871.0, 7105.0, 2826.0, 1755.0, 25910.0, 583.0, 63694.0, 4620.0, 2957.0, 4300.0, 11023.0]","[3240.0, 3850.0, 39479.0, 4150.0, 5931.0, 5787.0, 10447.0, 2330.0, 11039.0, 5279.0, 3600.0, 3600.0, 4224.0]",0:00:00.055547
