Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,miyazaki94,CART,grid search,,3,1.0,0.2033246107762805,13.122222222222222,337.6766666666666,18.37598069945293,11.0,20.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-1020.6066666666666,"[-745.2563636363637, -1411.0645454545454, -905.4990909090909]","[-745.2563636363637, -1411.0645454545454, -905.4990909090909]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[43.8, 20.6, 59.1, 22.0, 31.5, 37.0, 54.0, 20.6, 7.5]",0:00:00.001989
1,miyazaki94,CART,grid search,KFold,3,0.6922486322193324,0.4621285069030103,10.354713804713803,227.98075017855322,15.099031431802281,9.959090909090904,46.0,"{'model__max_depth': 2, 'model__max_features': None}",-819.1247857830002,"[-603.4034508348794, -1142.4654229797982, -711.5054835343229]","[-603.4034508348794, -1142.4654229797982, -711.5054835343229]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[47.15909090909091, 23.866666666666664, 47.15909090909091, 23.866666666666664, 47.15909090909091, 47.15909090909091, 47.15909090909091, 23.866666666666664, 8.366666666666667]",0:00:00.211163
1,miyazaki94,CART,grid search,RepeatedKFold,3,0.6922486322193324,0.4621285069030103,10.354713804713803,227.98075017855322,15.099031431802281,9.959090909090904,46.0,"{'model__max_depth': 2, 'model__max_features': None}",-606.1106387724257,"[-603.4034508348794, -1142.4654229797982, -711.5054835343229]","[-844.2009923943577, -465.72314004676633, -231.37522215909095, -301.67920808080817, -864.0985053030304, -359.86400568181824, -573.9459795454547, -932.9585435992577, -881.150152141247]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[47.15909090909091, 23.866666666666664, 47.15909090909091, 23.866666666666664, 47.15909090909091, 47.15909090909091, 47.15909090909091, 23.866666666666664, 8.366666666666667]",0:00:00.268080
1,miyazaki94,CART,grid search,HoldOut,3,1.0,-0.23646178366582737,18.766666666666666,524.0833333333334,22.89286642894099,16.299999999999997,-24.0,"{'model__max_depth': None, 'model__max_features': 0.7}",-867.5485714285714,"[-888.2936363636363, -4599.681818181818, -1117.7972727272727]",[-867.5485714285714],"[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[52.0, 59.1, 50.1, 29.0, 31.5, 18.0, 59.5, 20.6, 7.5]",0:00:00.054425
1,miyazaki94,CART,grid search,RepeatedHoldOut,3,0.6922486322193324,0.4621285069030103,10.354713804713803,227.98075017855322,15.099031431802281,9.959090909090904,46.0,"{'model__max_depth': 2, 'model__max_features': None}",-765.790640686751,"[-603.4034508348794, -1142.4654229797982, -711.5054835343229]","[-983.6625, -405.3873188856495, -908.3221031746034]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[47.15909090909091, 23.866666666666664, 47.15909090909091, 23.866666666666664, 47.15909090909091, 47.15909090909091, 47.15909090909091, 23.866666666666664, 8.366666666666667]",0:00:00.120071
1,miyazaki94,CART,grid search,Bootstrap,3,0.6922486322193324,0.4621285069030103,10.354713804713803,227.98075017855322,15.099031431802281,9.959090909090904,46.0,"{'model__max_depth': 2, 'model__max_features': None}",-721.0864850930895,"[-603.4034508348794, -1142.4654229797982, -711.5054835343229]","[-518.012650563722, -1538.2187299586776, -1041.9206475970018, -910.2259705004593, -377.3158365925926, -338.14954907407406, -641.3711853226138, -841.0892166666667, -550.0332812500002, -502.5654195011338, -2360.8917140151516, -534.265176252319, -559.0795592831671, -999.1420245726495, -278.7960069444443, -403.00218252397895, -337.82732175925923, -237.29698034769464, -983.2365526041667, -845.2434079196419, -1149.0058413461536, -673.8911010012715, -1429.7591881582503, -426.39254320060115, -652.0198057938701, -258.24482115384615, -515.1920478137778, -751.0128344671201, -561.758855856747, -580.1751851851851, -195.26591346153842, -1573.836540909091, -2001.4507685950416, -530.8466036432703, -680.8401090909091, -1681.8024929292924, -134.59390000000002, -923.9316567013753, -911.2843181818182, -1342.811505190311, -352.7445166666667, -371.6255144032921, -555.0246257097882, -451.4945868074234, -825.275432615385, -154.50112244897966, -407.60227009322256, -1832.7653484230054, -683.9023037522036, -952.0457916666667]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[47.15909090909091, 23.866666666666664, 47.15909090909091, 23.866666666666664, 47.15909090909091, 47.15909090909091, 47.15909090909091, 23.866666666666664, 8.366666666666667]",0:00:01.152589
0,miyazaki94,CART,random search,,3,1.0,0.2033246107762805,13.122222222222222,337.6766666666666,18.37598069945293,11.0,20.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-1020.6066666666666,"[-745.2563636363637, -1411.0645454545454, -905.4990909090909]","[-745.2563636363637, -1411.0645454545454, -905.4990909090909]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[43.8, 20.6, 59.1, 22.0, 31.5, 37.0, 54.0, 20.6, 7.5]",0:00:00.000998
1,miyazaki94,CART,random search,KFold,3,1.0,-0.7074353002582978,22.711111111111112,723.7088888888889,26.901838020642547,21.9,-71.0,"{'model__max_depth': 28, 'model__max_features': 0.5564532903055841}",-990.2254545454547,"[-872.680909090909, -1380.851818181818, -717.1436363636365]","[-872.680909090909, -1380.851818181818, -717.1436363636365]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[52.0, 29.0, 59.1, 29.0, 89.5, 39.5, 59.5, 6.0, 22.0]",0:00:00.117754
1,miyazaki94,CART,random search,RepeatedKFold,3,0.6915926645496596,0.3222185558479733,13.343602693602692,287.28260203040503,16.949413029081715,9.959090909090904,32.0,"{'model__max_depth': 2, 'model__max_features': 0.7789631185585097}",-689.596761673482,"[-603.4034508348794, -1680.9333151669764, -1117.2804717950291]","[-987.6285626262627, -465.72314004676633, -231.37522215909084, -300.4544444444445, -1372.6961387114952, -359.86400568181824, -573.9459795454545, -1087.6858163265306, -826.997545519474]","[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[47.15909090909091, 13.533333333333335, 47.15909090909091, 13.533333333333335, 47.15909090909091, 47.15909090909091, 47.15909090909091, 13.533333333333335, 13.533333333333335]",0:00:00.289444
1,miyazaki94,CART,random search,HoldOut,3,0.9998050229430632,-0.6135174196765505,22.61111111111111,683.9011111111109,26.15150303732294,30.0,-61.0,"{'model__max_depth': 11, 'model__max_features': 0.621474224376107}",-867.5485714285714,"[-888.2936363636363, -4599.681818181818, -1117.7972727272727]",[-867.5485714285714],"[85.0, 20.1, 37.2, 23.0, 36.0, 48.0, 32.7, 36.9, 7.1]","[52.0, 59.1, 50.1, 29.0, 67.3, 18.0, 67.3, 20.6, 7.5]",0:00:00.055249
