Tuned,Dataset,Regressor,Hyper_param_method,Validation_method,n_splits,score_train,score_test,MAE,MSE,RMSE,MedianAE,R2,best_params,best_score, cross_val_score,cross_val_score_valid,target_values,predicted_target_values,time_tuning
0,maxwell,CART,grid search,,3,1.0,0.2515516453882001,5625.692307692308,63319747.538461536,7957.370642270067,3719.0,25.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-169081510.89215687,"[-29355091.17647059, -202045694.1875, -275843747.3125]","[-29355091.17647059, -202045694.1875, -275843747.3125]","[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[3600.0, 11039.0, 18500.0, 2565.0, 6800.0, 8710.0, 8117.0, 4047.0, 11900.0, 15052.0, 10447.0, 3600.0, 3440.0]",0:00:00.003000
1,maxwell,CART,grid search,KFold,3,0.1828366641799396,-0.23306392903972273,7241.961538461538,104318883.4666826,10213.661609172423,4687.6923076923085,-23.0,"{'model__max_depth': 2, 'model__max_features': 0.3}",-134182766.52151674,"[-103661678.07476805, -36394576.19535715, -262492045.294425]","[-103661678.07476805, -36394576.19535715, -262492045.294425]","[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[12425.25, 12425.25, 23139.5, 12425.25, 9312.307692307691, 9312.307692307691, 12425.25, 4198.818181818182, 4198.818181818182, 9312.307692307691, 9312.307692307691, 4198.818181818182, 4198.818181818182]",0:00:00.226354
1,maxwell,CART,grid search,RepeatedKFold,3,0.030421738090568473,0.15274113031339043,5635.230165912518,71679251.34407476,8466.359981956517,3284.9333333333325,15.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-139198388.0877075,"[-73078972.44618863, -51344772.715277776, -325772077.65911984]","[-63599425.26535947, -241976449.92871904, -102330051.17357989, -59594888.527113974, -337642873.27055764, -38926069.34832735, -91574885.15991855, -233071330.03117913, -84069520.0846124]","[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[7102.264705882353, 7102.264705882353, 11155.933333333332, 7102.264705882353, 11155.933333333332, 11155.933333333332, 7102.264705882353, 7102.264705882353, 7102.264705882353, 11155.933333333332, 11155.933333333332, 7102.264705882353, 7102.264705882353]",0:00:00.311562
1,maxwell,CART,grid search,HoldOut,3,0.030421738090568473,0.15274113031339043,5635.230165912518,71679251.34407476,8466.359981956517,3284.9333333333325,15.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-56201502.073482946,"[-73078972.44618863, -51344772.715277776, -325772077.65911984]",[-56201502.073482946],"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[7102.264705882353, 7102.264705882353, 11155.933333333332, 7102.264705882353, 11155.933333333332, 11155.933333333332, 7102.264705882353, 7102.264705882353, 7102.264705882353, 11155.933333333332, 11155.933333333332, 7102.264705882353, 7102.264705882353]",0:00:00.054038
1,maxwell,CART,grid search,RepeatedHoldOut,3,0.9824119216882341,-4.563214940209321,12602.711538461539,470655541.35523504,21694.597054456553,3880.0,-455.99999999999994,"{'model__max_depth': 5, 'model__max_features': 0.3}",-43077641.860877715,"[-303540475.8694118, -36342570.50111111, -281390294.35583335]","[-58219412.559027776, -33873526.30625, -37139986.71735537]","[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[3440.0, 3440.0, 39479.0, 63694.0, 5855.25, 18500.0, 6708.0, 1376.0, 2304.0, 7451.0, 10447.0, 2666.8333333333335, 2666.8333333333335]",0:00:00.127650
1,maxwell,CART,grid search,Bootstrap,3,0.030421738090568473,0.15274113031339043,5635.230165912518,71679251.34407476,8466.359981956517,3284.9333333333325,15.0,"{'model__max_depth': 1, 'model__max_features': 0.3}",-123738610.03256278,"[-73078972.44618863, -51344772.715277776, -325772077.65911984]","[-40055514.81974333, -245340803.25140607, -251700525.10164085, -228770760.1186481, -229913989.3324063, -64368296.05309468, -101903055.20791648, -243804787.69391802, -35409035.01551253, -283868238.0669513, -28516062.77204748, -31811818.161200777, -37129633.96355342, -59239278.95345166, -47782593.24480832, -206667564.05434412, -168230782.06289938, -45638268.027499996, -217104301.06506017, -67303910.20029996, -232713652.19672018, -292413811.2130169, -245437658.69284394, -226298054.4086936, -205433370.7100025, -51220792.12312399, -44253629.80690021, -263495136.00416666, -66733145.62407504, -166468254.26050824, -76509127.87884448, -128043862.91906404, -73140896.98460479, -82640012.30316742, -146593851.3518955, -221182686.83193803, -123947366.19195952, -248350246.87404662, -241808679.34983873, -35525172.58514012, -66530140.20001146, -24365389.135310885, -129236442.09705089, -48606072.842292175, -245617616.22621107, -51410731.897446066, -235015487.2543403, -68005859.52273463, -89291663.42392999, -89035822.150995]","[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[7102.264705882353, 7102.264705882353, 11155.933333333332, 7102.264705882353, 11155.933333333332, 11155.933333333332, 7102.264705882353, 7102.264705882353, 7102.264705882353, 11155.933333333332, 11155.933333333332, 7102.264705882353, 7102.264705882353]",0:00:01.291141
0,maxwell,CART,random search,,3,1.0,0.2515516453882001,5625.692307692308,63319747.538461536,7957.370642270067,3719.0,25.0,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'random_state': 42, 'splitter': 'best'}",-169081510.89215687,"[-29355091.17647059, -202045694.1875, -275843747.3125]","[-29355091.17647059, -202045694.1875, -275843747.3125]","[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[3600.0, 11039.0, 18500.0, 2565.0, 6800.0, 8710.0, 8117.0, 4047.0, 11900.0, 15052.0, 10447.0, 3600.0, 3440.0]",0:00:00.002014
1,maxwell,CART,random search,KFold,3,0.1828366641799396,-0.23306392903972273,7241.961538461538,104318883.4666826,10213.661609172423,4687.6923076923085,-23.0,"{'model__max_depth': 2, 'model__max_features': 0.42727747704497043}",-134182766.52151674,"[-103661678.07476805, -36394576.19535715, -262492045.294425]","[-103661678.07476805, -36394576.19535715, -262492045.294425]","[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[12425.25, 12425.25, 23139.5, 12425.25, 9312.307692307691, 9312.307692307691, 12425.25, 4198.818181818182, 4198.818181818182, 9312.307692307691, 9312.307692307691, 4198.818181818182, 4198.818181818182]",0:00:00.193609
1,maxwell,CART,random search,RepeatedKFold,3,0.4031642987930376,0.45281334288362673,4696.173570019723,46292734.524073236,6803.876433627615,3379.25641025641,45.0,"{'model__max_depth': 1, 'model__max_features': 0.7241719823467079}",-143787309.15710995,"[-26536180.85001345, -162668128.09124756, -330235105.4044445]","[-160044714.62643078, -201223877.0439815, -117855704.42114475, -38982530.071004465, -263189634.1450415, -67910229.2765999, -227160906.04939705, -165316003.70709357, -52402183.07329604]","[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[4899.25641025641, 21774.5, 4899.25641025641, 4899.25641025641, 4899.25641025641, 4899.25641025641, 4899.25641025641, 4899.25641025641, 4899.25641025641, 21774.5, 4899.25641025641, 4899.25641025641, 4899.25641025641]",0:00:00.296582
1,maxwell,CART,random search,HoldOut,3,0.9972920400115177,-2.711722988219904,9115.653846153846,314016807.0363248,17720.51937828925,3610.0,-271.0,"{'model__max_depth': 6, 'model__max_features': 0.44555916400773216}",-62458754.85625,"[-508791025.2794118, -117731568.30381945, -289172169.8725]",[-62458754.85625],"[8752.0, 7320.0, 7871.0, 796.0, 2826.0, 5100.0, 4224.0, 5578.0, 1450.0, 37286.0, 14000.0, 4300.0, 1520.0]","[63694.0, 11031.0, 10000.0, 1100.0, 5620.5, 8710.0, 9369.0, 1906.0, 1651.0, 7451.0, 4620.0, 4002.3333333333335, 4002.3333333333335]",0:00:00.100978
